id_pedido,data,hora,dia_semana,loja,categoria_loja,produto,complexidade_preparo,horario_pico,pedidos_hora_loja,tempo_preparo_min,tempo_entrega_min,distancia_km,quantidade,valor_unitario,valor_total,taxa_entrega,desconto,valor_final,forma_pagamento,status_pedido,regiao_entrega,cliente_gostou
562,2025-03-16,17:30,Sunday,Churras Grill,Churrasco,Espetinho,Alta,Não,14,51,67.0,10.0,1,68.52,68.52,4.35,9.14,63.73,Pix,Cancelado,Zona Oeste,Não
9024,2025-04-08,08:10,Tuesday,Doce Sabor,Sobremesas,Brownie,Baixa,Não,18,13,53.0,5.12,5,74.49,372.45,19.81,11.33,380.93,Dinheiro,Cancelado,Zona Sul,Sim
1523,2025-03-19,10:26,Wednesday,Sushi Express,Japonesa,Hot Roll,Alta,Não,19,69,108.0,9.46,2,82.22,164.44,4.81,5.28,163.97,Vale Refeição,Entregue,Zona Leste,Sim
5168,2025-05-11,15:05,Sunday,Doce Sabor,Sobremesas,Sorvete,Baixa,Não,12,6,42.0,8.76,4,42.53,170.12,12.66,20.8,161.98,Cartão Débito,Entregue,Zona Norte,Sim
6447,2025-03-20,12:56,Thursday,Sushi Express,Japonesa,Temaki,Alta,Sim,57,67,125.0,8.13,2,19.84,39.68,1.8,28.73,12.75,Cartão Crédito,Entregue,Zona Sul,Não
5883,2025-05-12,22:47,Monday,Pizza Mania,Pizzaria,Pizza Calabresa,Alta,Não,13,38,70.0,6.06,4,64.7,258.8,13.64,22.82,249.62,Cartão Débito,Entregue,Zona Oeste,Sim
4291,2025-06-07,20:08,Saturday,Doce Sabor,Sobremesas,Açaí,Baixa,Sim,50,23,51.0,7.73,5,14.41,72.05,16.85,19.6,69.3,Cartão Débito,Entregue,Zona Norte,Não
6277,2025-05-16,13:18,Friday,Pizza Mania,Pizzaria,Pizza Frango,Alta,Sim,79,41,103.0,1.46,3,28.44,85.32,11.16,24.64,71.84,Cartão Crédito,Em Transporte,Zona Sul,Não
6196,2025-05-12,14:28,Monday,Pastel do Centro,Lanches,Pastel Queijo,Baixa,Não,24,17,42.0,13.0,3,83.62,250.86,4.41,13.63,241.64,Vale Refeição,Entregue,Zona Norte,Sim
2928,2025-06-09,09:38,Monday,Café Aroma,Cafeteria,Torta,Baixa,Não,7,12,34.0,13.72,3,13.39,40.17,6.34,20.98,25.53,pix ,Em Transporte,Zona Sul,Sim
8465,2025-02-23,08:30,Sunday,Fit Green,Saudável,Wrap Frango,Média,Não,8,31,61.0,4.53,3,53.13,159.39,8.72,14.61,153.5,Pix,Cancelado,Zona Oeste,Sim
6840,2025-03-16,12:17,Sunday,Café Aroma,Cafeteria,Torta,Baixa,Sim,46,24,51.0,13.74,2,64.11,128.22,19.41,22.98,124.65,Vale Refeição,Cancelado,Zona Leste,Sim
2563,2025-06-02,23:51,Monday,Doce Sabor,Sobremesas,Açaí,Baixa,Não,25,6,18.0,12.58,1,16.01,16.01,5.79,5.15,16.65,Dinheiro,Em Transporte,Zona Norte,Sim
4592,2025-01-03,18:52,Friday,Fit Green,Saudável,Wrap Frango,Média,Sim,56,20,30.0,2.99,4,66.1,264.4,17.0,0.07,281.33,Cartão Débito,Em Transporte,Zona Leste,Sim
7355,2025-04-05,17:13,Saturday,Churras Grill,Churrasco,Costela,Alta,Não,8,38,59.0,7.46,4,87.28,349.12,6.09,22.98,332.23,Pix,Em Transporte,Zona Leste,Sim
5626,2025-06-06,14:14,Friday,Churras Grill,Churrasco,Marmita,Alta,Não,15,66,86.0,10.04,4,82.69,330.76,7.4,16.18,321.98,Cartão Débito,Entregue,Zona Norte,Sim
8543,2025-05-12,23:10,Monday,Fit Green,Saudável,Sanduíche Natural,Média,Não,5,30,41.0,4.26,1,61.01,61.01,13.13,19.44,54.7,Vale Refeição,Em Transporte,Zona Oeste,Sim
587,2025-06-27,21:38,Friday,Pastel do Centro,Lanches,Coxinha,Baixa,Sim,80,25,45.0,8.47,2,73.78,147.56,4.92,12.56,139.92,Dinheiro,Em Transporte,Zona Norte,Sim
9630,2025-05-27,11:38,Tuesday,Pastel do Centro,Lanches,Coxinha,Baixa,Sim,72,22,41.0,7.84,3,81.11,243.33,19.97,24.58,238.72,Cartão Crédito,Em Transporte,,Não
6622,2025-01-04,23:09,Saturday,Café Aroma,Cafeteria,Café Expresso,Baixa,Não,6,14,39.0,12.92,4,66.83,267.32,17.34,0.55,284.11,Cartão Crédito,Cancelado,Centro,Sim
916,2025-06-02,15:14,Monday,Café Aroma,Cafeteria,Café Expresso,Baixa,Não,5,18,43.0,14.33,3,34.91,104.73,9.98,21.73,92.98,Cartão Débito,Cancelado,Centro,Sim
973,2025-05-13,14:24,Tuesday,Fit Green,Saudável,Wrap Frango,Média,Não,11,36,66.0,10.49,1,40.78,40.78,13.46,4.25,49.99,Cartão Crédito,Em Transporte,Zona Oeste,Sim
3044,2025-06-21,08:18,Saturday,Burger House,Hamburgueria,Milk Shake,Média,Não,15,39,73.0,1.86,4,60.08,240.32,13.09,27.0,226.41,Cartão Débito,Em Transporte,Zona Leste,Não
4863,2025-04-21,14:19,Monday,Fit Green,Saudável,Wrap Frango,Média,Não,21,43,64.0,10.13,3,62.17,186.51,4.99,23.57,167.93,Cartão Crédito,Em Transporte,Zona Leste,Sim
7423,2025-01-09,08:53,Thursday,Doce Sabor,Sobremesas,Brownie,Baixa,Não,25,22,60.0,1.64,1,83.4,83.4,14.79,13.44,84.75,Pix,Em Transporte,Zona Oeste,Sim
119,2025-05-03,19:35,Saturday,Fit Green,Saudável,Suco Verde,Média,Sim,80,43,61.0,14.36,3,17.99,53.97,7.59,29.4,32.16,Cartão Crédito,Cancelado,Centro,Não
6498,2025-01-28,18:04,Tuesday,Churras Grill,Churrasco,Costela,Alta,Sim,58,37,96.0,1.31,1,42.23,42.23,13.9,12.82,43.31,Cartão Débito,Cancelado,Centro,Não
4273,2025-04-27,08:52,Sunday,Farmácia Vida,Farmácia,Shampoo,Baixa,Não,23,23,63.0,3.17,4,46.59,186.36,9.07,12.95,182.48,Cartão Débito,Entregue,,Sim
977,2025-03-12,18:46,Wednesday,Churras Grill,Churrasco,Marmita,Alta,Sim,38,64,93.0,5.08,1,63.24,63.24,5.79,19.17,49.86,Cartão Crédito,Entregue,Zona Norte,Não
8773,2025-01-11,16:20,Saturday,Churras Grill,Churrasco,Marmita,Alta,Não,19,66,105.0,2.11,4,63.94,255.76,15.47,4.85,266.38,Vale Refeição,Cancelado,Zona Oeste,Não
6729,2025-04-01,21:51,Tuesday,Farmácia Vida,Farmácia,Vitamina C,Baixa,Sim,37,8,48.0,14.16,4,67.4,269.6,9.0,6.98,271.62,Pix,Em Transporte,Centro,Sim
6008,2025-06-24,23:47,Tuesday,Mercado Fácil,Mercado,Macarrão,Média,Não,15,28,44.0,11.01,4,79.17,316.68,11.92,9.56,319.04,Cartão Crédito,Cancelado,Zona Norte,Sim
1370,2025-03-11,15:35,Tuesday,Café Aroma,Cafeteria,Pão Queijo,Baixa,Não,21,13,44.0,2.05,2,74.56,149.12,15.66,20.81,143.97,Dinheiro,Entregue,Zona Leste,Sim
2424,2025-05-23,23:42,Friday,Churras Grill,Churrasco,Costela,Alta,Não,5,62,78.0,9.52,1,72.27,72.27,2.96,23.35,51.88,Cartão Crédito,Entregue,Zona Sul,Sim
4408,2025-04-18,09:16,Friday,Pizza Mania,Pizzaria,Lasanha,Alta,Não,23,40,54.0,1.41,5,62.19,310.95,17.91,23.09,305.77,Cartão Crédito,Em Transporte,Zona Leste,Sim
1690,2025-04-08,21:35,Tuesday,Sushi Express,Japonesa,Yakissoba,Alta,Sim,33,68,102.0,14.59,3,43.74,131.22,19.1,24.13,126.19,Cartão Débito,Entregue,Zona Norte,Não
3412,2025-01-22,11:10,Wednesday,Churras Grill,Churrasco,Espetinho,Alta,Sim,77,63,120.0,4.73,1,80.38,80.38,10.91,13.5,77.79,Cartão Crédito,Cancelado,Zona Leste,Não
3134,2025-02-17,18:01,Monday,Fit Green,Saudável,Salada,Média,Sim,59,43,65.0,14.11,4,42.99,171.96,11.51,20.21,163.26,Cartão Crédito,Cancelado,Centro,Sim
1188,2025-04-15,14:41,Tuesday,Sushi Express,Japonesa,Sushi Combo,Alta,Não,8,36,55.0,10.21,2,62.39,124.78,8.31,22.24,110.85,Dinheiro,Entregue,Centro,Sim
561,2025-06-05,22:10,Thursday,Doce Sabor,Sobremesas,Brownie,Baixa,Não,21,12,27.0,3.39,1,38.1,38.1,7.07,1.53,43.64,Pix,Cancelado,Zona Norte,Sim
9744,2025-03-20,11:15,Thursday,Farmácia Vida,Farmácia,Vitamina C,Baixa,Sim,67,15,33.0,9.58,4,60.97,243.88,4.36,26.95,221.29,Dinheiro,Em Transporte,Zona Norte,Sim
2700,2025-05-23,16:58,Friday,Mercado Fácil,Mercado,Arroz,Média,Não,16,21,54.0,14.51,1,61.2,61.2,18.85,7.43,72.62,Dinheiro,Em Transporte,Zona Norte,Não
9889,2025-02-17,15:56,Monday,Pastel do Centro,Lanches,Pastel Queijo,Baixa,Não,13,13,44.0,4.88,2,32.25,64.5,13.48,2.05,75.93,Vale Refeição,Em Transporte,Zona Oeste,Não
3420,2025-02-24,14:41,Monday,Churras Grill,Churrasco,Marmita,Alta,Não,9,38,49.0,11.12,2,34.59,69.18,4.46,8.26,65.38,Vale Refeição,Em Transporte,Zona Sul,Não
2204,2025-03-15,22:06,Saturday,Farmácia Vida,Farmácia,Dipirona,Baixa,Não,10,17,40.0,11.43,4,16.67,66.68,4.94,6.51,65.11,,Em Transporte,Zona Sul,Sim
8754,2025-03-23,22:30,Sunday,Pastel do Centro,Lanches,Caldo Cana,Baixa,Não,18,20,46.0,9.4,4,29.97,119.88,1.64,25.91,95.61,Cartão Crédito,Em Transporte,Zona Oeste,Sim
3856,2025-06-12,13:44,Thursday,Pizza Mania,Pizzaria,Pizza Frango,Alta,Sim,46,58,72.0,6.09,3,10.57,31.71,11.33,5.21,37.83,Pix,Em Transporte,Zona Oeste,Não
6172,2025-05-28,14:35,Wednesday,Café Aroma,Cafeteria,Cappuccino,Baixa,Não,20,25,48.0,13.13,1,59.5,59.5,9.29,28.43,40.36,Cartão Crédito,Entregue,Zona Leste,Sim
7272,2025-03-21,12:10,Friday,Sushi Express,Japonesa,Sushi Combo,Alta,Sim,75,41,,7.98,4,18.27,73.08,0.51,27.15,46.44,Cartão Crédito,Entregue,Zona Norte,Não
2748,2025-04-11,22:53,Friday,Sushi Express,Japonesa,Sushi Combo,Alta,Não,24,65,97.0,11.89,3,71.4,214.2,16.29,2.76,227.73,,Em Transporte,Zona Leste,Não
6999,2025-04-24,09:41,Thursday,Café Aroma,Cafeteria,Cappuccino,Baixa,Não,23,8,30.0,2.27,1,28.72,28.72,18.0,9.37,37.35,Pix,Em Transporte,Zona Norte,Sim
3027,2025-04-09,23:14,Wednesday,Pizza Mania,Pizzaria,Pizza Calabresa,Alta,Não,12,48,87.0,5.14,5,23.11,115.55,19.73,24.6,110.68,Pix,Entregue,Zona Sul,Não
3467,2025-06-03,09:16,Tuesday,Farmácia Vida,Farmácia,Sabonete,Baixa,Não,14,19,39.0,1.25,1,36.39,36.39,12.66,5.0,44.05,Vale Refeição,Entregue,,Não
6414,2025-02-07,17:30,Friday,Churras Grill,Churrasco,Churrasco Premium,Alta,Não,21,42,74.0,13.4,3,84.04,252.12,7.98,10.52,249.58,,Em Transporte,Zona Norte,Sim
4214,2025-01-16,12:57,Thursday,Doce Sabor,Sobremesas,Brownie,Baixa,Sim,73,9,27.0,7.87,1,15.49,15.49,7.35,21.11,1.73,Pix,Em Transporte,Zona Leste,Sim
4724,2025-03-22,10:36,Saturday,Mercado Fácil,Mercado,Macarrão,Média,Não,13,27,45.0,6.1,2,35.57,71.14,12.68,19.96,63.86,Pix,Entregue,Zona Sul,Não
9232,2025-02-13,10:12,Thursday,Fit Green,Saudável,Wrap Frango,Média,Não,25,42,75.0,5.53,5,45.36,226.8,4.4,11.56,219.64,Cartão Crédito,Entregue,Zona Norte,Não
9645,2025-02-03,20:33,Monday,Doce Sabor,Sobremesas,Brownie,Baixa,Sim,58,14,27.0,2.42,3,43.91,131.73,2.93,23.05,111.61,Dinheiro,Entregue,Centro,Sim
9176,2025-01-25,13:45,Saturday,Café Aroma,Cafeteria,Café Expresso,Baixa,Sim,41,19,30.0,12.31,5,36.68,183.4,19.95,13.64,189.71,Cartão Crédito,Cancelado,Zona Leste,Sim
9362,2025-03-06,16:03,Thursday,Pizza Mania,Pizzaria,Pizza Frango,Alta,Não,23,50,76.0,6.33,2,11.51,23.02,0.3,7.56,15.76,Dinheiro,Em Transporte,Zona Sul,Sim
9019,2025-03-28,10:48,Friday,Pastel do Centro,Lanches,Pastel Carne,Baixa,Não,23,10,26.0,11.65,1,29.49,29.49,13.28,25.44,17.33,Cartão Crédito,Em Transporte,Centro,Sim
3718,2025-02-06,11:05,Thursday,Café Aroma,Cafeteria,Torta,Baixa,Sim,57,20,33.0,6.56,2,27.29,54.58,13.93,15.22,53.29,Cartão Débito,Em Transporte,Zona Oeste,Não
69,2025-04-02,15:37,Wednesday,Sushi Express,Japonesa,Hot Roll,Alta,Não,15,36,51.0,11.89,3,12.3,36.9,10.52,22.37,25.05,Dinheiro,Em Transporte,Centro,Sim
1145,2025-04-11,14:43,Friday,Fit Green,Saudável,Sanduíche Natural,Média,Não,14,39,73.0,3.34,2,66.82,133.64,6.88,9.07,131.45,Cartão Crédito,Entregue,,Sim
6411,2025-02-27,22:06,Thursday,Doce Sabor,Sobremesas,Brownie,Baixa,Não,10,15,50.0,4.36,5,70.01,350.05,7.11,22.26,334.9,Pix,Em Transporte,Zona Norte,Sim
4631,2025-03-05,16:48,Wednesday,Pastel do Centro,Lanches,Pastel Carne,Baixa,Não,16,12,22.0,7.72,1,61.7,61.7,12.73,8.42,66.01,Cartão Crédito,Em Transporte,Centro,Sim
4368,2025-02-19,20:07,Wednesday,Pizza Mania,Pizzaria,Lasanha,Alta,Sim,46,56,93.0,2.04,1,64.37,64.37,18.27,16.25,66.39,Cartão Crédito,Entregue,Centro,Não
1159,2025-01-07,17:14,Tuesday,Pizza Mania,Pizzaria,Pizza Frango,Alta,Não,23,42,76.0,13.72,2,70.57,141.14,12.55,2.61,151.08,Cartão Crédito,Entregue,Zona Norte,Não
4395,2025-05-27,12:41,Tuesday,Café Aroma,Cafeteria,Café Expresso,Baixa,Sim,56,15,46.0,1.09,1,17.68,17.68,18.81,15.12,21.37,Cartão Crédito,Entregue,Zona Sul,Não
9942,2025-05-24,13:22,Saturday,Fit Green,Saudável,Sanduíche Natural,Média,Sim,35,22,53.0,11.95,5,50.2,251.0,18.02,13.38,255.64,Pix,Cancelado,,Sim
1527,2025-01-01,17:50,Wednesday,Sushi Express,Japonesa,Temaki,Alta,Não,16,48,62.0,11.76,2,14.79,29.58,12.55,13.96,28.17,Cartão Débito,Cancelado,Zona Leste,Não
9387,2025-01-22,20:29,Wednesday,Mercado Fácil,Mercado,Arroz,Média,Sim,75,42,79.0,10.42,2,23.61,47.22,3.09,1.89,48.42,Cartão Crédito,Entregue,Zona Oeste,Não
9495,2025-04-29,09:46,Tuesday,Burger House,Hamburgueria,X-Burger,Média,Não,11,32,70.0,11.02,4,23.72,94.88,1.07,0.87,95.08,Vale Refeição,Em Transporte,Zona Leste,Sim
5183,2025-01-31,15:43,Friday,Sushi Express,Japonesa,Temaki,Alta,Não,9,57,84.0,2.82,5,71.72,358.6,8.09,20.42,346.27,Vale Refeição,Entregue,Zona Leste,Não
6332,2025-06-15,22:46,Sunday,Fit Green,Saudável,Suco Verde,Média,Não,13,21,50.0,2.22,2,39.82,79.64,0.07,9.12,70.59,Vale Refeição,Em Transporte,Centro,Sim
8457,2025-01-23,10:30,Thursday,Farmácia Vida,Farmácia,Vitamina C,Baixa,Não,16,19,53.0,12.02,3,25.58,76.74,10.93,16.27,71.4,Pix,Cancelado,Zona Sul,Não
7739,2025-04-23,12:23,Wednesday,Sushi Express,Japonesa,Sushi Combo,Alta,Sim,55,43,105.0,13.26,5,48.36,241.8,10.36,0.66,251.5,Dinheiro,Em Transporte,Zona Norte,Não
3883,2025-06-09,10:06,Monday,Café Aroma,Cafeteria,Torta,Baixa,Não,21,21,,10.54,1,70.04,70.04,0.94,11.33,59.65,Cartão Débito,Em Transporte,Zona Oeste,Sim
5694,2025-02-28,13:07,Friday,Doce Sabor,Sobremesas,Pudim,Baixa,Sim,63,8,18.0,13.55,5,85.6,428.0,15.18,8.6,434.58,Cartão Crédito,Entregue,Centro,Sim
3921,2025-06-25,23:44,Wednesday,Fit Green,Saudável,Wrap Frango,Média,Não,14,39,79.0,1.28,4,65.03,260.12,19.59,10.69,269.02,Cartão Crédito,Cancelado,Centro,Sim
1162,2025-04-19,21:05,Saturday,Sushi Express,Japonesa,Temaki,Alta,Sim,62,57,103.0,9.5,4,15.51,62.04,19.52,1.37,80.19,Pix,Em Transporte,Zona Norte,Sim
1868,2025-01-08,13:00,Wednesday,Fit Green,Saudável,Suco Verde,Média,Sim,53,21,35.0,10.85,3,62.54,187.62,3.27,22.88,168.01,Dinheiro,Entregue,Centro,Sim
3873,2025-04-23,09:38,Wednesday,Pastel do Centro,Lanches,Caldo Cana,Baixa,Não,11,7,36.0,9.85,3,48.31,144.93,8.58,16.96,136.55,Dinheiro,Em Transporte,Zona Sul,Sim
1538,2025-02-02,22:56,Sunday,Burger House,Hamburgueria,Combo Burger,Média,Não,18,42,67.0,11.89,2,56.98,113.96,6.39,0.65,119.7,Cartão Débito,Em Transporte,Zona Sul,Sim
4808,2025-01-06,08:46,Monday,Pastel do Centro,Lanches,Pastel Queijo,Baixa,Não,25,24,35.0,7.29,2,49.67,99.34,12.82,12.46,99.7,Pix,Entregue,Zona Sul,Não
3681,2025-01-09,10:10,Thursday,Mercado Fácil,Mercado,Leite,Média,Não,24,20,38.0,7.4,2,14.8,29.6,19.53,16.08,33.05,Cartão Débito,Cancelado,Zona Sul,Sim
3237,2025-06-03,08:02,Tuesday,Doce Sabor,Sobremesas,Brownie,Baixa,Não,9,14,26.0,4.05,3,35.62,106.86,18.26,15.59,109.53,Vale Refeição,Entregue,Zona Sul,Sim
2947,2025-05-26,09:42,Monday,Fit Green,Saudável,Wrap Frango,Média,Não,10,20,58.0,2.49,2,58.61,117.22,9.18,5.17,121.23,Cartão Crédito,Em Transporte,Zona Sul,Sim
4173,2025-06-14,22:36,Saturday,Sushi Express,Japonesa,Hot Roll,Alta,Não,24,40,75.0,12.17,1,72.72,72.72,9.5,29.72,52.5,Dinheiro,Em Transporte,Zona Leste,Sim
7604,2025-01-05,14:36,Sunday,Churras Grill,Churrasco,Marmita,Alta,Não,19,50,87.0,4.59,3,78.89,236.67,13.78,26.55,223.9,Cartão Crédito,Cancelado,Zona Norte,Sim
8507,2025-03-15,22:11,Saturday,Café Aroma,Cafeteria,Café Expresso,Baixa,Não,11,13,30.0,10.99,1,66.77,66.77,16.38,23.46,59.69,Pix,Em Transporte,Zona Norte,Sim
1041,2025-03-30,13:13,Sunday,Fit Green,Saudável,Salada,Média,Sim,76,38,76.0,9.22,1,9.87,9.87,11.54,23.38,-1.97,Cartão Débito,Em Transporte,Centro,Não
8063,2025-04-24,10:19,Thursday,Pastel do Centro,Lanches,Pastel Carne,Baixa,Não,7,11,49.0,5.67,3,47.82,143.46,14.09,14.6,142.95,Dinheiro,Cancelado,Zona Oeste,Não
3612,2025-06-02,19:04,Monday,Sushi Express,Japonesa,Yakissoba,Alta,Sim,43,46,86.0,2.39,3,40.49,121.47,3.78,11.09,114.16,Vale Refeição,Entregue,Zona Norte,Não
2553,2025-05-22,22:38,Thursday,Pizza Mania,Pizzaria,Pizza Mussarela,Alta,Não,8,51,74.0,12.57,3,56.39,169.17,1.64,4.35,166.46,Dinheiro,Em Transporte,Centro,Não
5319,2025-02-26,10:24,Wednesday,Mercado Fácil,Mercado,Leite,Média,Não,25,34,,1.67,1,30.09,30.09,11.25,4.99,36.35,Vale Refeição,Cancelado,Zona Leste,Sim
6090,2025-01-11,23:01,Saturday,Farmácia Vida,Farmácia,Sabonete,Baixa,Não,21,25,45.0,12.7,1,56.26,56.26,1.61,2.61,55.26,Cartão Crédito,Entregue,,Sim
6857,2025-04-23,17:25,Wednesday,Fit Green,Saudável,Wrap Frango,Média,Não,14,27,53.0,1.56,1,25.72,25.72,12.62,19.31,19.03,Vale Refeição,Em Transporte,Centro,Sim
2661,2025-03-03,08:07,Monday,Sushi Express,Japonesa,Hot Roll,Alta,Não,8,55,85.0,14.64,3,47.14,141.42,15.57,20.17,136.82,Cartão Crédito,Em Transporte,Zona Oeste,Sim
7783,2025-05-01,18:59,Thursday,Doce Sabor,Sobremesas,Açaí,Baixa,Sim,79,12,49.0,2.43,1,76.65,76.65,14.42,10.45,80.62,Dinheiro,Cancelado,Zona Sul,Não
5172,2025-01-17,12:42,Friday,Churras Grill,Churrasco,Marmita,Alta,Sim,48,38,52.0,9.66,2,49.09,98.18,15.71,24.04,89.85,Pix,Em Transporte,Zona Oeste,Não
4206,2025-05-29,18:07,Thursday,Mercado Fácil,Mercado,Arroz,Média,Sim,68,43,70.0,12.94,1,56.09,56.09,15.46,1.83,69.72,Cartão Crédito,Cancelado,Zona Leste,Sim
9069,2025-02-11,09:23,Tuesday,Mercado Fácil,Mercado,Arroz,Média,Não,16,45,58.0,4.81,1,68.68,68.68,1.73,18.74,51.67,Dinheiro,Entregue,Zona Sul,Sim
9823,2025-04-09,14:05,Wednesday,Farmácia Vida,Farmácia,Sabonete,Baixa,Não,19,6,39.0,3.05,5,50.11,250.55,5.71,19.65,236.61,Cartão Crédito,Cancelado,Zona Oeste,Sim
3056,2025-03-16,12:42,Sunday,Pizza Mania,Pizzaria,Pizza Calabresa,Alta,Sim,51,36,88.0,2.74,2,49.92,99.84,5.5,2.92,102.42,Cartão Crédito,Em Transporte,Centro,Sim
141,2025-01-20,09:48,Monday,Churras Grill,Churrasco,Espetinho,Alta,Não,5,61,75.0,9.93,2,13.57,27.14,4.37,13.68,17.83,Dinheiro,Cancelado,Zona Leste,Sim
5031,2025-04-18,11:55,Friday,Mercado Fácil,Mercado,Arroz,Média,Sim,44,42,72.0,9.32,1,42.13,42.13,4.51,21.54,25.1,Dinheiro,Cancelado,Centro,Sim
595,2025-03-22,10:19,Saturday,Burger House,Hamburgueria,X-Burger,Média,Não,5,31,65.0,2.81,3,86.62,259.86,6.29,11.72,254.43,Pix,Cancelado,Zona Leste,Sim
948,2025-04-05,18:26,Saturday,Sushi Express,Japonesa,Hot Roll,Alta,Sim,54,68,127.0,10.32,4,62.38,249.52,2.92,11.68,240.76,Cartão Crédito,Cancelado,Zona Leste,Sim
8411,2025-03-13,10:50,Thursday,Churras Grill,Churrasco,Espetinho,Alta,Não,12,55,83.0,6.16,2,59.85,119.7,6.92,26.51,100.11,,Entregue,Zona Sul,Sim
5814,2025-04-26,13:03,Saturday,Pizza Mania,Pizzaria,Pizza Frango,Alta,Sim,69,35,96.0,3.02,1,20.12,20.12,11.2,15.75,15.57,Cartão Crédito,Entregue,Centro,Sim
126,2025-06-17,19:44,Tuesday,Burger House,Hamburgueria,Milk Shake,Média,Sim,45,21,52.0,11.78,1,46.16,46.16,13.72,27.69,32.19,Pix,Em Transporte,Zona Sul,Não
194,2025-06-01,18:51,Sunday,Sushi Express,Japonesa,Temaki,Alta,Sim,77,57,134.0,12.71,1,65.68,65.68,11.35,4.26,72.77,Vale Refeição,Em Transporte,Zona Sul,Não
3729,2025-01-20,11:45,Monday,Doce Sabor,Sobremesas,Açaí,Baixa,Sim,60,10,28.0,9.94,3,38.95,116.85,6.88,15.35,108.38,Dinheiro,Cancelado,Centro,Sim
2967,2025-02-15,09:23,Saturday,Café Aroma,Cafeteria,Pão Queijo,Baixa,Não,5,18,51.0,11.75,3,11.42,34.26,7.77,18.85,23.18,Cartão Débito,Em Transporte,Zona Oeste,Sim
80,2025-06-26,19:05,Thursday,Café Aroma,Cafeteria,Torta,Baixa,Sim,57,8,25.0,5.66,4,56.29,225.16,7.92,9.31,223.77,Cartão Crédito,Entregue,Zona Oeste,Sim
8132,2025-03-02,17:41,Sunday,Sushi Express,Japonesa,Sushi Combo,Alta,Não,18,66,82.0,5.46,2,53.55,107.1,19.53,10.24,116.39,Cartão Crédito,Em Transporte,Zona Norte,Não
6031,2025-04-15,10:51,Tuesday,Pastel do Centro,Lanches,Pastel Queijo,Baixa,Não,9,17,31.0,1.41,3,9.66,28.98,16.76,20.44,25.3,Vale Refeição,Em Transporte,Zona Norte,Não
744,2025-06-03,21:01,Tuesday,Churras Grill,Churrasco,Espetinho,Alta,Sim,50,50,65.0,12.06,5,59.29,296.45,19.04,0.68,314.81,Vale Refeição,Em Transporte,Zona Oeste,Sim
3665,2025-05-25,23:51,Sunday,Burger House,Hamburgueria,Combo Burger,Média,Não,15,28,41.0,13.02,2,89.11,178.22,3.88,21.3,160.8,Pix,Cancelado,Centro,Não
56,2025-01-26,22:00,Sunday,Pizza Mania,Pizzaria,Pizza Frango,Alta,Não,9,61,98.0,2.12,2,14.14,28.28,5.3,18.7,14.88,Cartão Débito,Em Transporte,Zona Oeste,Sim
5278,2025-02-21,16:42,Friday,Pizza Mania,Pizzaria,Pizza Calabresa,Alta,Não,11,66,86.0,5.2,4,31.78,127.12,16.6,11.39,132.33,Pix,Em Transporte,,Não
51,2025-01-14,14:33,Tuesday,Fit Green,Saudável,Sanduíche Natural,Média,Não,16,39,73.0,7.13,4,59.28,237.12,4.07,16.48,224.71,Vale Refeição,Entregue,Centro,Não
808,2025-01-24,13:16,Friday,Farmácia Vida,Farmácia,Sabonete,Baixa,Sim,55,11,28.0,1.29,3,88.82,266.46,6.79,22.55,250.7,Dinheiro,Entregue,,Sim
5907,2025-05-11,13:14,Sunday,Farmácia Vida,Farmácia,Shampoo,Baixa,Sim,34,11,49.0,3.81,5,72.13,360.65,18.84,24.82,354.67,Vale Refeição,Cancelado,Zona Norte,Sim
9342,2025-06-20,16:34,Friday,Burger House,Hamburgueria,Batata Frita,Média,Não,9,41,79.0,9.03,2,30.84,61.68,5.93,0.4,67.21,Vale Refeição,Entregue,Centro,Sim
6517,2025-05-01,11:51,Thursday,Pizza Mania,Pizzaria,Lasanha,Alta,Sim,63,64,114.0,5.71,2,11.73,23.46,16.85,15.4,24.91,Vale Refeição,Cancelado,Zona Sul,Sim
9583,2025-03-26,19:13,Wednesday,Burger House,Hamburgueria,X-Burger,Média,Sim,35,25,49.0,13.08,4,37.49,149.96,16.09,21.43,144.62,Dinheiro,Entregue,Zona Norte,Sim
7291,2025-03-30,16:27,Sunday,Fit Green,Saudável,Sanduíche Natural,Média,Não,11,45,55.0,13.53,3,32.41,97.23,12.84,16.74,93.33,Pix,Entregue,Centro,Sim
132,2025-05-17,20:52,Saturday,Churras Grill,Churrasco,Churrasco Premium,Alta,Sim,44,50,74.0,10.24,3,20.72,62.16,17.5,22.96,56.7,Dinheiro,Entregue,Zona Norte,Sim
2911,2025-05-19,22:25,Monday,Pastel do Centro,Lanches,Pastel Carne,Baixa,Não,11,13,53.0,8.7,2,47.99,95.98,16.1,3.11,108.97,Cartão Crédito,Cancelado,Zona Oeste,Sim
5397,2025-03-26,10:49,Wednesday,Café Aroma,Cafeteria,Pão Queijo,Baixa,Não,18,10,37.0,9.67,1,78.73,78.73,13.02,5.58,86.17,Vale Refeição,Cancelado,Zona Sul,Sim
5869,2025-06-11,15:57,Wednesday,Churras Grill,Churrasco,Marmita,Alta,Não,21,42,80.0,5.86,3,31.38,94.14,11.92,5.53,100.53,Vale Refeição,Em Transporte,Centro,Sim
